step,episodes,frames_total,cell,loss,accuracy,gradient_norm,clipped,frames,seconds,gamma,gamma_gradient_preclip,diagnostics
8680,11200,235144,five_tasks,0.7064014870673418,0.5,0.541146457195282,0,102,3.3131186962127686,-0.005720796063542366,-0.00022004454513080418,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8681,11240,235928,five_tasks,0.8594266414642334,0.525,1.7466598749160767,1,98,3.1232450008392334,-0.005648311227560043,0.0017703381599858403,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8682,11280,236896,five_tasks,0.8580761313438415,0.55,1.4525128602981567,1,121,4.829777002334595,-0.005629497580230236,0.0028190824668854475,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8683,11320,237608,five_tasks,0.7030372127890587,0.55,0.576869785785675,0,89,3.1507136821746826,-0.005621278192847967,0.00036636769073083997,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8684,11360,238376,five_tasks,0.7065399337559939,0.525,0.5732244253158569,0,96,3.0459048748016357,-0.005599248688668013,-0.0006116132717579603,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8685,11400,239048,five_tasks,0.8240321397781372,0.5,1.7752214670181274,1,84,2.664736032485962,-0.005726688541471958,0.011405170895159245,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8686,11440,239984,five_tasks,0.8263144612312316,0.45,2.2481868267059326,1,117,3.688904047012329,-0.00583215057849884,-0.0009303292026743293,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8687,11480,240864,five_tasks,0.8993720769882202,0.475,2.6245226860046387,1,110,3.4909656047821045,-0.006021182518452406,0.011240008287131786,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8688,11520,241920,five_tasks,0.8799636483192443,0.35,1.6563156843185425,1,132,4.319678068161011,-0.006225081626325846,0.0025064009241759777,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8689,11560,242856,five_tasks,0.8498654007911682,0.4,2.356111764907837,1,117,3.7310261726379395,-0.006414754316210747,0.0006105899810791016,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8690,11600,243800,five_tasks,0.8320696473121643,0.475,2.408283233642578,1,118,3.807713508605957,-0.006549268029630184,-0.0038745577912777662,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8691,11640,244640,five_tasks,0.8554683446884155,0.45,1.3080693483352661,1,105,3.3375728130340576,-0.006684647873044014,0.0008238240843638778,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8692,11680,245448,five_tasks,0.8184514045715332,0.525,1.3654991388320923,1,101,3.339462995529175,-0.006758456584066153,-0.0029097285587340593,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8693,11720,246064,five_tasks,0.6982397913932801,0.55,0.8707959055900574,0,77,2.492725133895874,-0.006817286368459463,-0.0003445115580689162,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8694,11760,247024,five_tasks,0.8440611839294434,0.4,1.2162129878997803,1,120,3.691603422164917,-0.006882873829454184,0.0006802529678680003,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8695,11800,247664,five_tasks,0.8119177460670471,0.55,1.15659499168396,1,80,2.5629029273986816,-0.006915531121194363,-0.001359601505100727,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8696,11840,248736,five_tasks,0.8558852553367615,0.375,1.985169529914856,1,134,4.346285343170166,-0.006972497329115868,0.002436156151816249,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8697,11880,249632,five_tasks,0.7115155316889286,0.55,0.5070276856422424,0,112,3.526559591293335,-0.007033130619674921,0.0004120974917896092,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8698,11920,250624,five_tasks,0.8551458716392517,0.35,1.2987064123153687,1,124,3.934868335723877,-0.007087395992130041,-2.3656619305256754e-05,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8699,11960,251184,five_tasks,0.8030142188072205,0.525,1.255155324935913,1,70,2.2915139198303223,-0.00715347146615386,0.0009547716472297907,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8700,12000,252000,five_tasks,0.6837796300649643,0.55,0.45484328269958496,0,102,3.3433382511138916,-0.007221507374197245,0.00037417776184156537,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8701,12040,252960,five_tasks,0.8673189401626586,0.425,2.5368340015411377,1,120,3.85733699798584,-0.007168136537075043,-0.01301373727619648,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8702,12080,253544,five_tasks,0.7048174314200878,0.5,0.661853551864624,0,73,2.3236138820648193,-0.007113287691026926,-0.00030476742540486157,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8703,12120,254232,five_tasks,0.8321114540100097,0.5,1.377678632736206,1,86,2.7370786666870117,-0.00711897574365139,0.0034377318806946278,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8704,12160,255360,five_tasks,0.8045188546180725,0.55,0.9082170128822327,0,141,4.356836795806885,-0.0071183242835104465,-0.00026258756406605244,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8705,12200,255872,five_tasks,0.7019845571368932,0.525,0.5681782364845276,0,64,2.1458487510681152,-0.007122509181499481,0.0002163960161851719,"{""orientation_cued"": {""gamma"": -0.0071183242835104465, ""gradient_semantics"": ""Pre-clip cumulative gradients after this task microbatch; includes all preceding task microbatches in the current update"", ""gamma_gradient_cumulative_preclip"": -7.807165275153238e-06, ""attention_gradient_norm_cumulative_preclip"": 0.01648983545601368, ""encoder_gradient_norm_cumulative_preclip"": 0.09484200924634933, ""current_task_first_sensory_field_gradient_norm_preclip"": 0.00034687569132074714, ""per_frame_attention"": [{""memory_attention_mass"": 0.13196513056755066, ""memory_attention_mass_by_head"": [0.12797878682613373, 0.1359514743089676], ""attention_entropy_by_head"": [0.7047024369239807, 0.7172837853431702], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.6009796261787415, ""memory_attention_mass_by_head"": [0.2769862413406372, 0.9249730110168457], ""attention_entropy_by_head"": [0.9076665639877319, 0.5712481141090393], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5734438896179199, ""memory_attention_mass_by_head"": [0.2374623566865921, 0.9094254374504089], ""attention_entropy_by_head"": [0.8636072874069214, 0.5763673782348633], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5696380734443665, ""memory_attention_mass_by_head"": [0.24538648128509521, 0.8938896656036377], ""attention_entropy_by_head"": [0.8677862286567688, 0.6093935370445251], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5425238013267517, ""memory_attention_mass_by_head"": [0.21225903928279877, 0.872788667678833], ""attention_entropy_by_head"": [0.8323075175285339, 0.6660204529762268], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5209247469902039, ""memory_attention_mass_by_head"": [0.19197988510131836, 0.8498694896697998], ""attention_entropy_by_head"": [0.8067063689231873, 0.715146005153656], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.501337468624115, ""memory_attention_mass_by_head"": [0.17651157081127167, 0.8261634111404419], ""attention_entropy_by_head"": [0.7853091955184937, 0.7584443688392639], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4721657931804657, ""memory_attention_mass_by_head"": [0.15322856605052948, 0.7911030054092407], ""attention_entropy_by_head"": [0.7498728036880493, 0.7982302308082581], ""gamma"": -0.0071183242835104465}]}, ""motion_duration_cued"": {""gamma"": -0.0071183242835104465, ""gradient_semantics"": ""Pre-clip cumulative gradients after this task microbatch; includes all preceding task microbatches in the current update"", ""gamma_gradient_cumulative_preclip"": 1.7297079466516152e-05, ""attention_gradient_norm_cumulative_preclip"": 0.03623038902878761, ""encoder_gradient_norm_cumulative_preclip"": 0.10193977504968643, ""current_task_first_sensory_field_gradient_norm_preclip"": 0.0002298835461260751, ""per_frame_attention"": [{""memory_attention_mass"": 0.13185633718967438, ""memory_attention_mass_by_head"": [0.12787973880767822, 0.13583293557167053], ""attention_entropy_by_head"": [0.704521119594574, 0.7170572876930237], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.6251329779624939, ""memory_attention_mass_by_head"": [0.312384694814682, 0.9378812313079834], ""attention_entropy_by_head"": [0.9367755651473999, 0.5507397055625916], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5705299377441406, ""memory_attention_mass_by_head"": [0.24788115918636322, 0.8931786417961121], ""attention_entropy_by_head"": [0.8781311511993408, 0.6489671468734741], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5305501222610474, ""memory_attention_mass_by_head"": [0.2078276425600052, 0.8532726764678955], ""attention_entropy_by_head"": [0.8308209180831909, 0.7195540070533752], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5044136643409729, ""memory_attention_mass_by_head"": [0.18323135375976562, 0.825596034526825], ""attention_entropy_by_head"": [0.797114908695221, 0.7645506858825684], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.48453566431999207, ""memory_attention_mass_by_head"": [0.1669899970293045, 0.8020814061164856], ""attention_entropy_by_head"": [0.7726061344146729, 0.7984460592269897], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4691694378852844, ""memory_attention_mass_by_head"": [0.15611283481121063, 0.782226026058197], ""attention_entropy_by_head"": [0.7550390958786011, 0.8267459273338318], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4564427435398102, ""memory_attention_mass_by_head"": [0.14843998849391937, 0.7644456624984741], ""attention_entropy_by_head"": [0.742078423500061, 0.8507772088050842], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4448941946029663, ""memory_attention_mass_by_head"": [0.14273123443126678, 0.7470572590827942], ""attention_entropy_by_head"": [0.7321147322654724, 0.871329128742218], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.43606892228126526, ""memory_attention_mass_by_head"": [0.13880375027656555, 0.7333341836929321], ""attention_entropy_by_head"": [0.7250311970710754, 0.8861398100852966], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.42931196093559265, ""memory_attention_mass_by_head"": [0.13580064475536346, 0.7228233218193054], ""attention_entropy_by_head"": [0.7193671464920044, 0.9014594554901123], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.42506518959999084, ""memory_attention_mass_by_head"": [0.13442233204841614, 0.7157080173492432], ""attention_entropy_by_head"": [0.7168842554092407, 0.9089446067810059], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.42073336243629456, ""memory_attention_mass_by_head"": [0.13319247961044312, 0.7082741856575012], ""attention_entropy_by_head"": [0.7146179676055908, 0.9157729148864746], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.41651293635368347, ""memory_attention_mass_by_head"": [0.1319555938243866, 0.7010703086853027], ""attention_entropy_by_head"": [0.7123225331306458, 0.9219315052032471], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4127298891544342, ""memory_attention_mass_by_head"": [0.13074886798858643, 0.6947109699249268], ""attention_entropy_by_head"": [0.7100721597671509, 0.9272865653038025], ""gamma"": -0.0071183242835104465}]}, ""krauzlis_cued_motion"": {""gamma"": -0.0071183242835104465, ""gradient_semantics"": ""Pre-clip cumulative gradients after this task microbatch; includes all preceding task microbatches in the current update"", ""gamma_gradient_cumulative_preclip"": 0.0003164065710734576, ""attention_gradient_norm_cumulative_preclip"": 0.040532611310482025, ""encoder_gradient_norm_cumulative_preclip"": 0.09981068223714828, ""current_task_first_sensory_field_gradient_norm_preclip"": 2.1257374100969173e-05, ""per_frame_attention"": [{""memory_attention_mass"": 0.13188858330249786, ""memory_attention_mass_by_head"": [0.12791916728019714, 0.13585801422595978], ""attention_entropy_by_head"": [0.7045975923538208, 0.7170906066894531], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.6337151527404785, ""memory_attention_mass_by_head"": [0.3244486153125763, 0.9429817795753479], ""attention_entropy_by_head"": [0.94899982213974, 0.5380589365959167], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5738498568534851, ""memory_attention_mass_by_head"": [0.2465711534023285, 0.9011284708976746], ""attention_entropy_by_head"": [0.878386378288269, 0.6412846446037292], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5344664454460144, ""memory_attention_mass_by_head"": [0.20565134286880493, 0.8632815480232239], ""attention_entropy_by_head"": [0.8293181657791138, 0.7172588109970093], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5082812905311584, ""memory_attention_mass_by_head"": [0.18171358108520508, 0.8348490595817566], ""attention_entropy_by_head"": [0.795653223991394, 0.7661598920822144], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4889252781867981, ""memory_attention_mass_by_head"": [0.16627831757068634, 0.8115723133087158], ""attention_entropy_by_head"": [0.7718621492385864, 0.8019630312919617], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.47352132201194763, ""memory_attention_mass_by_head"": [0.15579457581043243, 0.7912480235099792], ""attention_entropy_by_head"": [0.7547018527984619, 0.8303869366645813], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4601464867591858, ""memory_attention_mass_by_head"": [0.14802813529968262, 0.772264838218689], ""attention_entropy_by_head"": [0.741423487663269, 0.8540128469467163], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.450118750333786, ""memory_attention_mass_by_head"": [0.1427888423204422, 0.7574487328529358], ""attention_entropy_by_head"": [0.7321884036064148, 0.871677815914154], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.44124820828437805, ""memory_attention_mass_by_head"": [0.13883905112743378, 0.7436574101448059], ""attention_entropy_by_head"": [0.7250706553459167, 0.8869699239730835], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.43368205428123474, ""memory_attention_mass_by_head"": [0.1358392834663391, 0.7315248847007751], ""attention_entropy_by_head"": [0.719574511051178, 0.8994843363761902], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.42722904682159424, ""memory_attention_mass_by_head"": [0.13353992998600006, 0.7209181189537048], ""attention_entropy_by_head"": [0.7153128385543823, 0.9097388386726379], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4216785430908203, ""memory_attention_mass_by_head"": [0.1317337453365326, 0.7116233110427856], ""attention_entropy_by_head"": [0.7119302749633789, 0.9183042049407959], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.416992723941803, ""memory_attention_mass_by_head"": [0.13028785586357117, 0.7036975622177124], ""attention_entropy_by_head"": [0.7092002630233765, 0.9252214431762695], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4127178490161896, ""memory_attention_mass_by_head"": [0.1291564255952835, 0.6962792277336121], ""attention_entropy_by_head"": [0.7070527076721191, 0.9312583804130554], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4094736874103546, ""memory_attention_mass_by_head"": [0.12830309569835663, 0.6906442046165466], ""attention_entropy_by_head"": [0.7054291367530823, 0.9359347820281982], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4068191349506378, ""memory_attention_mass_by_head"": [0.1276366412639618, 0.6860015988349915], ""attention_entropy_by_head"": [0.7041563391685486, 0.9397416114807129], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.40471699833869934, ""memory_attention_mass_by_head"": [0.12704196572303772, 0.6823920011520386], ""attention_entropy_by_head"": [0.7030131816864014, 0.9425995945930481], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4025925099849701, ""memory_attention_mass_by_head"": [0.12648843228816986, 0.6786965131759644], ""attention_entropy_by_head"": [0.7019418478012085, 0.9450796842575073], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4007391929626465, ""memory_attention_mass_by_head"": [0.12609238922595978, 0.6753860712051392], ""attention_entropy_by_head"": [0.7011787295341492, 0.9475542902946472], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.3991820216178894, ""memory_attention_mass_by_head"": [0.12582038342952728, 0.6725437045097351], ""attention_entropy_by_head"": [0.7006580829620361, 0.9496659636497498], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.39765307307243347, ""memory_attention_mass_by_head"": [0.12558437883853912, 0.6697219014167786], ""attention_entropy_by_head"": [0.7002027034759521, 0.9514701962471008], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.39678114652633667, ""memory_attention_mass_by_head"": [0.12538941204547882, 0.6681728363037109], ""attention_entropy_by_head"": [0.6998253464698792, 0.9526618123054504], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.39586523175239563, ""memory_attention_mass_by_head"": [0.12521016597747803, 0.6665202379226685], ""attention_entropy_by_head"": [0.6994752287864685, 0.9537490606307983], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.3954475522041321, ""memory_attention_mass_by_head"": [0.12505125999450684, 0.6658437848091125], ""attention_entropy_by_head"": [0.6991699934005737, 0.9544034004211426], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.3948156535625458, ""memory_attention_mass_by_head"": [0.12492931634187698, 0.6647020578384399], ""attention_entropy_by_head"": [0.698936402797699, 0.9552180767059326], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.3942561149597168, ""memory_attention_mass_by_head"": [0.124832384288311, 0.663679838180542], ""attention_entropy_by_head"": [0.6987473964691162, 0.9558576941490173], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.3937077820301056, ""memory_attention_mass_by_head"": [0.12474721670150757, 0.6626683473587036], ""attention_entropy_by_head"": [0.6985834240913391, 0.9563824534416199], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.39436855912208557, ""memory_attention_mass_by_head"": [0.12470278143882751, 0.6640342473983765], ""attention_entropy_by_head"": [0.6984860897064209, 0.9560883045196533], ""gamma"": -0.0071183242835104465}]}, ""spatial_binding"": {""gamma"": -0.0071183242835104465, ""gradient_semantics"": ""Pre-clip cumulative gradients after this task microbatch; includes all preceding task microbatches in the current update"", ""gamma_gradient_cumulative_preclip"": 0.0002623687032610178, ""attention_gradient_norm_cumulative_preclip"": 0.042983829975128174, ""encoder_gradient_norm_cumulative_preclip"": 0.1390259712934494, ""current_task_first_sensory_field_gradient_norm_preclip"": 0.0003615418681874871, ""per_frame_attention"": [{""memory_attention_mass"": 0.13197027146816254, ""memory_attention_mass_by_head"": [0.12799163162708282, 0.13594891130924225], ""attention_entropy_by_head"": [0.7047267556190491, 0.717277467250824], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5998632907867432, ""memory_attention_mass_by_head"": [0.27479663491249084, 0.9249298572540283], ""attention_entropy_by_head"": [0.9063236713409424, 0.5697254538536072], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5699788331985474, ""memory_attention_mass_by_head"": [0.23527003824710846, 0.9046876430511475], ""attention_entropy_by_head"": [0.8609203696250916, 0.5696152448654175], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5697895288467407, ""memory_attention_mass_by_head"": [0.25123330950737, 0.8883457779884338], ""attention_entropy_by_head"": [0.8721926808357239, 0.6095600128173828], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5238455533981323, ""memory_attention_mass_by_head"": [0.18159011006355286, 0.8661009669303894], ""attention_entropy_by_head"": [0.7913183569908142, 0.6642819046974182], ""gamma"": -0.0071183242835104465}]}, ""image_recognition"": {""gamma"": -0.0071183242835104465, ""gradient_semantics"": ""Pre-clip cumulative gradients after this task microbatch; includes all preceding task microbatches in the current update"", ""gamma_gradient_cumulative_preclip"": 0.0002163960161851719, ""attention_gradient_norm_cumulative_preclip"": 0.05106270685791969, ""encoder_gradient_norm_cumulative_preclip"": 0.17133080959320068, ""current_task_first_sensory_field_gradient_norm_preclip"": 8.509342296747491e-05, ""per_frame_attention"": [{""memory_attention_mass"": 0.13197027146816254, ""memory_attention_mass_by_head"": [0.12799163162708282, 0.13594891130924225], ""attention_entropy_by_head"": [0.7047267556190491, 0.717277467250824], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.6353629231452942, ""memory_attention_mass_by_head"": [0.3280383348464966, 0.9426876306533813], ""attention_entropy_by_head"": [0.9527775645256042, 0.5389786958694458], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5745911002159119, ""memory_attention_mass_by_head"": [0.25019073486328125, 0.8989913463592529], ""attention_entropy_by_head"": [0.8837223649024963, 0.6459464430809021], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.5335248112678528, ""memory_attention_mass_by_head"": [0.20655691623687744, 0.8604927062988281], ""attention_entropy_by_head"": [0.831040620803833, 0.7224769592285156], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.4773041307926178, ""memory_attention_mass_by_head"": [0.12920694053173065, 0.825401246547699], ""attention_entropy_by_head"": [0.7070263624191284, 0.7684317231178284], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.489444762468338, ""memory_attention_mass_by_head"": [0.11812203377485275, 0.8607674241065979], ""attention_entropy_by_head"": [0.6855128407478333, 0.6656407713890076], ""gamma"": -0.0071183242835104465}, {""memory_attention_mass"": 0.44342586398124695, ""memory_attention_mass_by_head"": [0.12172121554613113, 0.7651306986808777], ""attention_entropy_by_head"": [0.6922953128814697, 0.7439889311790466], ""gamma"": -0.0071183242835104465}]}}"
8706,12240,256840,five_tasks,0.8297564864158631,0.55,3.1308696269989014,1,121,3.8150529861450195,-0.007052659522742033,-0.010546568781137466,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8707,12280,257992,five_tasks,0.852771270275116,0.45,1.1013723611831665,1,144,4.471970558166504,-0.006977157201617956,-0.0006312740733847022,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8708,12320,258776,five_tasks,0.8198686242103577,0.5,1.1245877742767334,1,98,3.0490593910217285,-0.006923515349626541,0.0007396169239655137,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8709,12360,259808,five_tasks,0.8346628546714783,0.55,2.6096839904785156,1,129,3.995365619659424,-0.006859994493424892,-0.0018050731159746647,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8710,12400,260688,five_tasks,0.8514736890792847,0.4,1.4910591840744019,1,110,3.441511392593384,-0.006783532444387674,-0.001305474666878581,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8711,12440,261312,five_tasks,0.700856476649642,0.55,0.5417053699493408,0,78,2.481923818588257,-0.006722144316881895,0.00034308171598240733,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8712,12480,262080,five_tasks,0.8245140194892884,0.45,1.4106239080429077,1,96,3.0978710651397705,-0.0066834609024226665,0.0010652816854417324,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8713,12520,263040,five_tasks,0.814313268661499,0.5,1.1627641916275024,1,120,3.7268145084381104,-0.0065574636682868,-0.004918565973639488,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8714,12560,263984,five_tasks,0.6797928430140019,0.625,0.3216044008731842,0,118,3.6076114177703857,-0.00644963514059782,0.0002657142758835107,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8715,12600,264792,five_tasks,0.8548972249031067,0.425,2.422741651535034,1,101,3.187068223953247,-0.00638920022174716,0.004076947923749685,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8716,12640,265576,five_tasks,0.8090986609458923,0.5,1.4395025968551636,1,98,3.1302595138549805,-0.006409228779375553,0.004948377143591642,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8717,12680,266320,five_tasks,0.692156496271491,0.575,0.38142821192741394,0,93,2.9037797451019287,-0.006431995891034603,0.00021864422888029367,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8718,12720,267520,five_tasks,0.8379910826683045,0.4,1.81521737575531,1,150,4.636214017868042,-0.006391757633537054,-0.005137504078447819,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
8719,12760,268032,five_tasks,0.806486189365387,0.525,1.2564266920089722,1,64,2.065805196762085,-0.006368778645992279,0.00077848881483078,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
